image,line_stat,bill_cycl,serv_type,serv_code,tenure,contract_month,ce_expiry,secured_revenue,bandwidth,term_reas_code,term_reas_desc,complaint_cnt,with_phone_service,Churn,effc_strt_date_year,effc_strt_date_month,effc_strt_date_day,effc_end_date_year,effc_end_date_month,effc_end_date_day
201801,AC,1,BBS,ES030DUR,183,12,8,806,30M,,,0,Y,N,2019,11,10,2020,10,10
201801,AC,1,BBS,VS100DUN,183,24,0,248,100M,,,0,N,N,2018,2,15,2020,2,14
201801,AC,1,BBS,VS030DUN,183,24,10,163,30M,,,0,Y,N,2018,6,12,2020,5,12
201801,AC,1,BBS,VS030DUN,182,24,8,288,30M,,,0,Y,N,2018,1,10,2020,9,30
201801,AC,1,BBS,PF100FSR,183,24,-14,320,100M (FTTO),,,0,Y,Y,2016,11,29,2018,11,28
201801,AC,1,BBS,PF100FSR,39,24,8,320,100M (FTTO),,,0,Y,N,2018,10,17,2020,10,16
201801,AC,1,BBS,PF100FSR,38,24,-14,320,100M (FTTO),,,0,Y,Y,2016,5,12,2018,4,12
201801,AC,1,BBS,PF100DUN,182,24,10,183,100M (FTTO),,,0,Y,N,2018,11,30,2020,11,29
201801,AC,1,BBS,VS100DUN,182,24,1,356,100M,,,0,N,N,2018,3,19,2020,3,18
201801,AC,1,BBS,VS100FSR,182,24,-11,646,100M,,,0,N,Y,2017,3,15,2019,3,14
201801,AC,1,BBS,VS100DUR,182,24,15,150,100M,,,0,Y,N,2019,4,28,2021,4,27
201801,AC,1,BBS,ES100FSN,180,24,11,324,100M,,,0,Y,N,2019,1,16,2021,1,15
201801,AC,1,BBS,VS100DUN,182,24,16,396,100M,,,0,Y,N,2019,1,6,2021,5,31
201801,AC,1,BBS,VS100DUN,78,24,16,396,100M,,,0,Y,N,2019,1,6,2021,5,31
201801,AC,1,BBS,PF100FSR,39,24,-16,760,100M (FTTO),,,0,Y,Y,2016,3,10,2018,2,10
201801,AC,1,BBS,PF100FSR,39,24,-16,760,100M (FTTO),,,0,Y,Y,2016,3,10,2018,2,10
201801,AC,1,BBS,VS100FSN,179,24,9,319,100M,,,0,Y,N,2018,2,11,2020,1,11
201801,AC,1,BBS,ES100DUR,183,24,11,398,100M,,,0,N,N,2019,1,22,2021,1,21
201801,AC,1,BBS,VPXMXMDURN,81,31,15,311,10M,,,0,N,N,2018,9,29,2021,4,28
201801,AC,1,BBS,VPXMXMDURN,47,24,0,311,10M,,,0,N,N,2018,2,24,2020,2,23
201801,AC,1,BBS,ES100DUR,183,24,12,160,100M,,,0,Y,N,2019,1,29,2021,1,28
201801,AC,1,BBS,VS030FSN,183,24,8,373,30M,,,0,Y,N,2018,10,10,2020,9,10
201801,AC,1,BBS,VS100FSR,182,24,2,768,100M,,,1,N,N,2018,8,4,2020,7,4
201801,AC,1,BBS,ES100DUN,11,24,13,115,100M,,,1,Y,N,2019,10,3,2021,9,3
201801,AC,1,BBS,ES100DUR,182,24,2,368,100M,,,0,Y,N,2018,4,16,2020,4,15
201801,AC,1,BBS,ES100DUN,3,24,-3,368,100M,,,0,Y,Y,2017,11,13,2019,12,11
201801,AC,1,BBS,VS100DUN,49,36,-25,898,100M,,,0,Y,Y,2015,1,1,2017,12,31
201801,AC,1,BBS,VS100DUN,182,24,-19,286,100M,,,0,N,Y,2016,7,20,2018,7,19
201801,AC,1,BBS,VS030DUN,181,24,12,208,30M,,,0,N,N,2019,2,19,2021,2,18
201801,AC,1,BBS,VA6M6MFMRN,182,24,-13,797,BELOW 10M,,,0,N,Y,2017,1,1,2018,12,31
201801,AC,1,BBS,VAXMXMFSXX,182,24,-2,318,10M,,,2,Y,Y,2017,12,15,2019,12,14
201801,AC,1,BBS,VS030F6R,182,12,10,2000,30M,,,0,N,N,2019,12,19,2020,12,18
201801,AC,1,BBS,VS100FSR,79,12,10,380,100M,,,0,N,N,2019,12,19,2020,12,18
201801,AC,1,BBS,VS030DUR,44,24,3,198,30M,,,0,Y,N,2018,5,21,2020,5,20
201801,AC,1,BBS,PF100DUR,182,24,17,208,100M (FTTO),,,0,N,N,2019,1,7,2021,6,30
201801,AC,1,BBS,VS030DUR,182,24,2,178,30M,,,0,Y,N,2018,1,4,2020,3,31
201801,AC,1,BBS,PF100DUP,181,24,22,248,100M (FTTO),,,0,N,N,2019,11,30,2021,11,29
201801,AC,1,BBS,VPXMXMDURN,182,12,-21,196,10M,,,0,Y,Y,2017,1,5,2018,4,30
201801,AC,1,BBS,VS100FSR,182,24,7,672,100M,,,0,Y,N,2018,9,26,2020,9,25
201801,AC,1,BBS,VS030DUN,66,24,7,672,30M,,,0,Y,N,2018,9,26,2020,9,25
201801,AC,1,BBS,PF100FSN,182,24,10,538,100M (FTTO),,,0,N,N,2018,12,12,2020,11,12
201801,AC,1,BBS,VS100DUR,182,24,14,160,100M,,,0,Y,N,2019,4,16,2021,4,15
201801,AC,1,BBS,PF100FSR,181,24,15,2716,100M (FTTO),,,0,N,N,2019,5,20,2021,5,19
201801,AC,1,BBS,PF100DUR,81,24,15,2716,100M (FTTO),,,0,N,N,2019,5,20,2021,5,19
201801,AC,1,BBS,VS030DUN,181,38,5,150,30M,,,0,N,N,2017,5,20,2020,7,19
201801,AC,1,BBS,VAXMXMFSRN1,181,24,9,262,10M,,,0,N,N,2018,11,11,2020,10,11
201801,AC,1,BBS,VPXMXMDURN,181,24,24,320.52,10M,,,0,N,N,2020,1,2,2022,1,31
201801,AC,1,BBS,VAXMXMFSRN1,92,24,-21,250,10M,,,0,N,Y,2016,1,5,2018,4,30
201801,AC,1,BBS,EA6M6MFM2X,181,24,2,702,BELOW 10M,,,0,Y,N,2018,3,27,2020,3,26
201801,AC,1,BBS,ES100DUN,23,24,2,444,100M,,,0,Y,N,2018,3,27,2020,3,26
201801,AC,1,BBS,VS100FSN,18,24,6,444,100M,,,0,Y,N,2018,4,8,2020,3,8
201801,AC,1,BBS,VAXMXMFSRN1,181,26,2,242,10M,,,0,Y,N,2018,9,2,2020,8,4
201801,AC,1,BBS,ES100DUN,178,24,19,198,100M,,,0,Y,N,2019,8,28,2021,8,27
201801,AC,1,BBS,VS030DUN,181,24,11,360,30M,,,0,N,N,2019,1,22,2021,1,21
201801,AC,1,BBS,PF100FSR,179,32,6,432,100M (FTTO),,,0,Y,N,2017,11,30,2020,7,30
201801,AC,1,BBS,VS100FSR,181,41,31,310,100M,,,0,Y,N,2019,4,18,2022,9,17
201801,AC,1,BBS,VS100DUR,181,24,8,219,100M,,,0,Y,N,2018,1,10,2020,9,30
201801,AC,1,BBS,VS100FSR,181,24,15,367,100M,,,0,N,N,2019,1,5,2021,4,30
201801,AC,1,BBS,VS100DUR,181,24,18,198,100M,,,0,Y,N,2019,1,8,2021,7,31
201801,AC,1,BBS,ES100FSN,181,24,6,413,100M,,,0,Y,N,2018,12,8,2020,11,8
201801,AC,1,BBS,PF100DUR,23,24,23,258,100M (FTTO),,,0,Y,N,2020,1,16,2022,1,15
201801,AC,1,BBS,PF100DUN,0,24,23,258,100M (FTTO),,,0,Y,N,2020,1,16,2022,1,15
201801,AC,1,BBS,VS050FSR,181,24,11,496,50M,,,5,Y,N,2018,12,29,2020,12,28
201801,AC,1,BBS,VS100DUN,13,24,-13,496,100M,,,0,Y,Y,2017,11,1,2019,10,1
201801,AC,1,BBS,EPXMXMDURN,181,24,13,168,10M,,,0,Y,N,2019,5,3,2021,4,3
201801,AC,1,BBS,EAXMXMFM2X,181,24,-2,1100,10M,,,0,N,Y,2017,1,12,2019,11,30
201801,AC,1,BBS,VS100FSN,180,24,2,270,100M,,,0,Y,N,2018,1,4,2020,3,31
201801,AC,1,BBS,VPXMXMDURN,181,24,-16,185,10M,,,4,N,Y,2016,10,20,2018,10,19
201801,AC,1,BBS,VS030DUN,178,24,-9,219,30M,,,0,N,Y,2017,5,14,2019,5,13
201801,AC,1,BBS,VPXMXMDURN,180,36,14,163,10M,,,0,N,N,2018,4,13,2021,12,4
201801,AC,1,BBS,VS100FSR,43,24,5,458,100M,,,0,Y,N,2018,2,7,2020,1,7
201801,AC,1,BBS,EAXMXMFSRN1,180,24,7,429,10M,,,0,N,N,2018,8,28,2020,8,27
201801,AC,1,BBS,VS030DUR,181,24,-124,170,30M,,,0,N,Y,2007,10,26,2009,10,25
201801,AC,1,BBS,VS100DUR,180,24,12,602,100M,,,0,Y,N,2019,2,26,2021,2,25
201801,AC,1,BBS,VS100FSR,93,42,1,602,100M,,,0,Y,N,2016,9,26,2020,3,25
201801,AC,1,BBS,PF100FSR,51,24,20,2717,100M (FTTO),,,0,Y,N,2019,10,24,2021,10,23
201801,AC,1,BBS,VS100DUR,29,24,18,2717,100M,,,0,Y,N,2019,8,26,2021,8,25
201801,AC,1,BBS,PF100DUN,0,24,-1,2717,100M (FTTO),,,0,Y,N,2018,1,23,2020,1,22
201801,AC,1,BBS,VS100DUN,180,24,15,280,100M,,,0,Y,N,2019,5,17,2021,5,16
201801,AC,1,BBS,VS100F6R,180,24,17,2080,100M,,,0,N,N,2019,11,7,2021,10,7
201801,AC,1,BBS,VS030FSR,180,34,13,1034,30M,,,0,N,N,2018,5,14,2021,3,13
201801,AC,1,BBS,VS100DUN,60,34,13,1034,100M,,,0,N,N,2018,5,14,2021,3,13
201801,AC,1,BBS,VS100FSN,11,32,15,1034,100M,,,0,N,N,2018,8,28,2021,4,27
201801,AC,1,BBS,VS030DUN,180,24,8,356,30M,,,0,N,N,2018,7,10,2020,6,10
201801,AC,1,BBS,VS030DUN,83,24,8,356,30M,,,0,N,N,2018,7,10,2020,6,10
201801,AC,1,BBS,VS100DUSAR,61,24,8,178,100M,,,0,N,N,2018,7,10,2020,6,10
201801,AC,1,BBS,VPS05,180,24,21,333,BELOW 10M,,,0,N,N,2019,1,11,2021,10,31
201801,AC,1,BBS,VS030FSR,180,12,12,412,30M,,,0,Y,N,2020,5,2,2021,4,2
201801,AC,1,BBS,VPXMXMDURN,91,31,0,412,10M,,,0,Y,N,2017,3,7,2020,2,2
201801,AC,1,BBS,VS100FSR,178,24,21,626.55,100M,,,0,Y,N,2019,11,22,2021,11,21
201801,AC,1,BBS,VS030DUR,29,24,18,626.55,30M,,,0,Y,N,2019,8,17,2021,8,16
201801,AC,1,BBS,VPXMXMDUXX,180,24,-16,178,10M,,,0,N,Y,2016,10,25,2018,10,24
201801,AC,1,BBS,VPS01,180,24,14,231,BELOW 10M,,,0,Y,N,2019,3,30,2021,3,29
201801,AC,1,BBS,VS030DUN,179,24,6,366,30M,,,0,Y,N,2018,8,16,2020,8,15
201801,AC,1,BBS,VS030DUN,7,25,17,366,30M,,,0,Y,N,2019,5,29,2021,6,28
201801,AC,1,BBS,ES030DUN,177,24,3,218,30M,,,0,Y,N,2018,4,30,2020,4,29
201801,AC,1,BBS,EAXMXMFSXX,180,37,33,440,10M,,,0,Y,N,2019,1,10,2022,10,31
201801,AC,1,BBS,ES030DUR,76,37,33,440,30M,,,0,Y,N,2019,1,10,2022,10,31
201801,AC,1,BBS,ES100DUN,177,24,14,248,100M,,,0,N,N,2019,1,4,2021,3,31
201801,AC,1,BBS,ES100DUN,10,24,14,248,100M,,,0,N,N,2019,3,4,2021,2,4
201801,AC,1,BBS,VA6M6MFMRN,180,24,14,759,BELOW 10M,,,0,N,N,2019,8,4,2021,7,4
201801,AC,1,BBS,VS100DUN,178,24,-108,183,100M,,,0,N,Y,2009,12,2,2011,11,2
201801,AC,1,BBS,VS100DUR,179,24,7,178,100M,,,0,Y,N,2018,1,9,2020,8,31
201801,AC,1,BBS,VS100DUR,90,36,26,178,100M,,,0,Y,N,2019,3,29,2022,3,28
201801,AC,1,BBS,VS030DUN,179,24,19,535,30M,,,0,N,N,2019,1,9,2021,8,31
201801,AC,1,BBS,PS01R1,180,18,-11,238,BELOW 10M,,,0,Y,Y,2017,8,28,2019,2,27
201801,AC,1,BBS,VAXMXMFMRN,179,24,-35,1200,10M,,,0,N,Y,2015,1,3,2017,2,28
201801,AC,1,BBS,VS100DUR,178,24,-11,217,100M,,,0,N,Y,2017,10,3,2019,9,3
201801,AC,1,BBS,VS030DUR,179,12,3,120,30M,,,0,Y,N,2019,4,5,2020,3,5
201801,AC,1,BBS,VS100FSN,179,24,-10,400,100M,,,0,Y,Y,2017,4,25,2019,4,24
201801,AC,1,BBS,VS100DUN,13,24,11,400,100M,,,0,Y,N,2018,12,30,2020,12,29
201801,AC,1,BBS,VS100FSR,52,24,20,1090,100M,,,0,N,N,2019,3,10,2021,2,10
201801,AC,1,BBS,VPXMXMDURN,179,24,12,163,10M,,,2,N,N,2019,10,2,2021,9,2
201801,AC,1,BBS,VS100DUR,179,24,20,270,100M,,,0,Y,N,2019,3,10,2021,2,10
201801,AC,1,BBS,VS030DUN,4,24,-4,270,30M,,,0,Y,Y,2017,3,10,2019,2,10
201801,AC,1,BBS,VS030DUN,178,36,4,557,30M,,,0,N,N,2017,9,6,2020,8,6
201801,AC,1,BBS,VPXMXMDUXX,179,24,-4,163,10M,,,0,N,Y,2017,1,10,2019,9,30
201801,AC,1,BBS,VAXMXMFSRN1,179,24,0,202,10M,,,0,N,N,2018,1,2,2020,1,31
201801,AC,1,BBS,VPXMXMDURN,179,24,16,163,10M,,,0,N,N,2019,1,6,2021,5,31
201801,AC,1,BBS,VS030FSN,179,24,-20,316,30M,,,0,Y,Y,2016,6,24,2018,6,23
201801,AC,1,BBS,VS100DUR,179,32,-39,415,100M,,,0,Y,Y,2014,2,27,2016,10,26
201801,AC,1,BBS,VS100DUN,179,24,22,250,100M,,,0,N,N,2019,8,12,2021,7,12
201801,AC,1,BBS,VS100FSN,179,24,5,420,100M,,,0,N,N,2018,1,7,2020,6,30
201801,AC,1,BBS,VS030F6N,53,27,23,1880,30M,,,0,N,N,2019,9,27,2021,12,27
201801,AC,1,BBS,VS100FSN,8,30,-2,1880,100M,,,0,N,Y,2017,10,6,2019,9,12
201801,AC,1,BBS,VPXMXMDURN,179,24,16,173,10M,,,0,Y,N,2019,5,29,2021,5,28
201801,AC,1,BBS,VS030DUR,179,24,8,188,30M,,,0,Y,N,2018,3,10,2020,2,10
201801,AC,1,BBS,VS100DUR,179,24,4,198,100M,,,0,Y,N,2018,6,16,2020,6,15
201801,AC,1,BBS,VS100FSR,86,24,8,288,100M,,,0,Y,N,2018,2,10,2020,1,10
201801,AC,1,BBS,VS030DUN,179,24,6,188,30M,,,0,N,N,2018,1,8,2020,7,31
201801,AC,1,BBS,VS100DUR,179,24,-8,140,100M,,,0,Y,Y,2017,5,27,2019,5,26
201801,AC,1,BBS,VS100FSN,179,24,-24,368,100M,,,0,N,Y,2016,9,2,2018,8,2
201801,AC,1,BBS,EPXMXMDUXX,179,24,-7,247,10M,,,0,N,Y,2017,1,7,2019,6,30
201801,AC,1,BBS,EPXMXMDURN,179,24,10,175,10M,,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,ES030FSR,179,24,10,281,30M,,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,VS100DUN,176,24,19,504,100M,,,0,Y,N,2019,9,23,2021,9,22
201801,AC,1,BBS,VS100DUR,178,24,15,188,100M,,,0,N,N,2019,1,5,2021,4,30
201801,AC,1,BBS,ES100DUN,6,24,17,170,100M,,,0,N,N,2019,7,19,2021,7,18
201801,AC,1,BBS,VS030DUN,106,24,10,180,30M,,,0,N,N,2018,3,12,2020,2,12
201801,AC,1,BBS,VS030DUN,179,26,8,190,30M,,,0,Y,N,2018,1,8,2020,9,30
201801,AC,1,BBS,VS100DUR,178,24,15,292,100M,,,0,Y,N,2019,7,5,2021,6,5
201801,AC,1,BBS,ES100DUR,179,24,3,260,100M,,,0,N,N,2018,5,25,2020,5,24
201801,AC,1,BBS,VS100DUN,178,24,10,330,100M,,,0,N,N,2018,12,20,2020,12,19
201801,AC,1,BBS,EPXMXMDURN,176,24,14,170,10M,,,1,N,N,2019,4,4,2021,3,4
201801,AC,1,BBS,VS030DUR,178,12,9,178,30M,,,0,N,N,2019,1,11,2020,10,31
201801,AC,1,BBS,ES100DUSBR,178,24,6,300,100M,,,0,Y,N,2018,8,15,2020,8,14
201801,AC,1,BBS,VS100DUR,178,33,15,256,100M,,,0,Y,N,2018,1,8,2021,4,30
201801,AC,1,BBS,VS030DUR,178,24,11,198,30M,,,0,Y,N,2019,6,1,2021,5,1
201801,AC,1,BBS,VS100FSN,60,24,12,571,100M,,,0,Y,N,2019,1,2,2021,1,31
201801,AC,1,BBS,ES100DUN,179,24,20,240,100M,,,0,Y,N,2019,10,21,2021,10,20
201801,AC,1,BBS,VS050DUN,179,24,14,218,50M,,,0,Y,N,2019,4,22,2021,4,21
201801,AC,1,BBS,VS100DUN,80,24,11,198,100M,,,0,N,N,2019,1,26,2021,1,25
201801,AC,1,BBS,VPXMXMDURN,178,35,-41,160,10M,,,0,N,Y,2013,1,10,2016,8,31
201801,AC,1,BBS,VPXMXMDURN,178,24,1,178,10M,,,0,N,N,2018,6,3,2020,5,3
201801,AC,1,BBS,VAXMXMFMRN,178,24,2,1400,10M,,,0,Y,N,2018,3,27,2020,3,26
201801,AC,1,BBS,VS100DUR,178,24,-20,290,100M,,,0,Y,Y,2016,5,31,2018,5,30
201801,AC,1,BBS,PF100F6R,175,24,-7,2260,100M (FTTO),,,1,N,Y,2017,10,7,2019,9,7
201801,AC,1,BBS,VS030DUR,101,24,12,198,30M,,,0,Y,N,2019,6,2,2021,5,2
201801,AC,1,BBS,VPXMXMDURN,178,24,13,163,10M,,,0,Y,N,2019,3,18,2021,3,17
201801,AC,1,BBS,VS100DUN,178,24,19,288,100M,,,0,N,N,2019,8,9,2021,7,9
201801,AC,1,BBS,VS100DUN,5,24,19,288,100M,,,0,N,N,2019,8,9,2021,7,9
201801,AC,1,BBS,VS100DUN,12,24,-13,243,100M,,,0,Y,Y,2017,1,20,2019,1,19
201801,AC,1,BBS,VS030DUN,178,24,-7,216,30M,,,0,Y,Y,2017,2,7,2019,1,7
201801,AC,1,BBS,VPXMXMDURN,174,24,12,175,10M,,,0,Y,N,2019,6,2,2021,5,2
201801,AC,1,BBS,VS030DUN,178,24,11,340,30M,,,0,N,N,2018,12,30,2020,12,29
201801,AC,1,BBS,VS030DUN,25,24,11,340,30M,,,0,N,N,2018,12,30,2020,12,29
201801,AC,1,BBS,PF100FSR,177,24,9,319,100M (FTTO),,,0,Y,N,2018,1,11,2020,10,31
201801,AC,1,BBS,VS030FSN,178,24,-22,332,30M,,,0,N,Y,2016,2,4,2018,1,4
201801,AC,1,BBS,PF100DUN,178,24,7,200,100M (FTTO),,,0,Y,N,2018,1,9,2020,8,31
201801,AC,1,BBS,VS100DUR,178,24,18,190,100M,,,0,Y,N,2019,1,8,2021,7,31
201801,AC,1,BBS,VS100DUR,178,24,6,260,100M,,,0,Y,N,2018,11,8,2020,10,8
201801,AC,1,BBS,EA6M6MFMRN,178,24,16,650,BELOW 10M,,,0,Y,N,2019,1,6,2021,5,31
201801,AC,1,BBS,VS100DUN,9,24,-22,90,100M,,,0,N,Y,2017,4,26,2019,4,25
201801,AC,1,BBS,VS100FSN,177,24,20,398,100M,,,0,Y,N,2019,4,10,2021,3,10
201801,AC,1,BBS,EAXMXMFSXX,178,24,23,1141.16,10M,,,0,Y,N,2020,1,18,2022,1,17
201801,AC,1,BBS,VAXMXMFSRN1,69,24,-1,1141.16,10M,,,0,Y,N,2018,1,18,2020,1,17
201801,AC,1,BBS,ES030DUR,178,24,-33,173,30M,,,0,Y,Y,2015,6,5,2017,5,5
201801,AC,1,BBS,EPXMXMDUXX,178,24,20,150,10M,,,0,N,N,2019,10,19,2021,10,18
201801,AC,1,BBS,VS100DUR,178,24,19,205,100M,,,0,N,N,2019,9,15,2021,9,14
201801,CN,1,BBS,EAXMXMFSRN1,178,26,-85,350,10M,CLB,Closing Business,0,N,Y,2010,1,11,2012,12,31
201801,AC,1,BBS,PF100FSR,178,24,5,318,100M (FTTO),,,0,Y,N,2018,4,7,2020,3,7
201801,AC,1,BBS,VS100FSR,177,24,-11,816,100M,,,0,Y,Y,2017,1,3,2019,2,28
201801,AC,1,BBS,VS100FSR,80,24,-11,816,100M,,,0,Y,Y,2017,1,3,2019,2,28
201801,AC,1,BBS,VPXMXMDURN,177,24,-7,157,10M,,,0,Y,Y,2017,6,30,2019,6,29
201801,AC,1,BBS,VAXMXMFSRN1,178,24,6,290,10M,,,0,Y,N,2018,1,8,2020,7,31
201801,AC,1,BBS,VS100DUR,178,24,13,168,100M,,,0,N,N,2019,3,13,2021,12,3
201801,AC,1,BBS,EAXMXMFSRN1,178,24,-10,1242,10M,,,0,Y,Y,2017,1,4,2019,3,31
201801,AC,1,BBS,VS100FSN,132,24,14,1242,100M,,,1,Y,N,2019,1,4,2021,3,31
201801,AC,1,BBS,VS100FSN,69,34,16,1242,100M,,,0,Y,N,2018,7,31,2021,5,30
201801,AC,1,BBS,VS030DUR,178,24,16,178,30M,,,0,Y,N,2019,6,26,2021,6,25
201801,AC,1,BBS,VPXMXMDUXX,177,24,-15,170,10M,,,0,N,Y,2016,1,11,2018,10,31
201801,AC,1,BBS,VS030F6R,177,24,13,1802,30M,,,0,N,N,2019,10,3,2021,9,3
201801,AC,1,BBS,VS030DUR,81,24,13,1802,30M,,,0,N,N,2019,10,3,2021,9,3
201801,AC,1,BBS,VS100DUN,11,24,13,1802,100M,,,0,N,N,2019,3,15,2021,3,14
201801,AC,1,BBS,VS100DUR,178,24,12,170,100M,,,0,Y,N,2019,2,26,2021,2,25
201801,AC,1,BBS,PF300F6N,17,24,19,1400,300M (FTTO),,,1,N,N,2019,12,9,2021,11,9
201801,AC,1,BBS,VS030DUN,178,24,7,218,30M,,,0,Y,N,2018,1,9,2020,8,31
201801,AC,1,BBS,VS030DUR,178,12,-22,358,30M,,,0,Y,Y,2017,4,18,2018,4,17
201801,AC,1,BBS,VS030DUN,8,24,-8,358,30M,,,0,Y,Y,2017,6,15,2019,6,14
201801,AC,1,BBS,VS100DUR,178,24,7,203,100M,,,0,N,N,2018,9,26,2020,9,25
201801,AC,1,BBS,VS100DUN,178,24,12,198,100M,,,0,N,N,2019,1,2,2021,1,31
201801,AC,1,BBS,VA6M6MFMRN,177,24,17,1372,BELOW 10M,,,1,N,N,2019,7,25,2021,7,24
201801,AC,1,BBS,VAXMXMFSXX,101,24,17,1372,10M,,,0,N,N,2019,7,17,2021,7,16
201801,AC,1,BBS,VS030FSR,77,24,17,1372,30M,,,0,N,N,2019,7,24,2021,7,23
201801,AC,1,BBS,VS030DUN,178,24,11,218,30M,,,1,Y,N,2019,8,1,2021,7,1
201801,AC,1,BBS,VS100FSR,177,12,8,408,100M,,,0,N,N,2019,1,10,2020,9,30
201801,AC,1,BBS,VAXMXMFM2X,178,24,-3,1980,10M,,,0,N,Y,2017,1,11,2019,10,31
201801,AC,1,BBS,VS030DUSAR,41,24,-18,288,30M,,,0,Y,Y,2016,8,21,2018,8,20
201801,AC,1,BBS,VS030DUN,177,24,14,248,30M,,,0,Y,N,2019,3,27,2021,3,26
201801,AC,1,BBS,PF100FSR,178,24,10,1658,100M (FTTO),,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,PF100FSR,105,24,10,1658,100M (FTTO),,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,PF100FSR,85,24,10,1658,100M (FTTO),,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,PF100FSR,35,24,12,1658,100M (FTTO),,,1,N,N,2019,2,24,2021,2,23
201801,AC,1,BBS,PF500FSN,14,24,10,1658,500M (FTTO),,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,EAXMXMFSRN1,178,24,15,652,10M,,,0,N,N,2019,1,5,2021,4,30
201801,AC,1,BBS,VPXMXMDURN,99,24,15,652,10M,,,0,N,N,2019,1,5,2021,4,30
201801,AC,1,BBS,VS100DUR,78,24,15,652,100M,,,0,N,N,2019,1,5,2021,4,30
201801,AC,1,BBS,VS030DUN,178,24,1,198,30M,,,0,N,N,2018,2,3,2020,1,3
201801,AC,1,BBS,VPXMXMDURN,171,24,8,8938,10M,,,0,N,N,2018,10,22,2020,10,21
201801,AC,1,BBS,PF1000F6R,12,24,16,8938,1000M (FTTO),,,0,N,N,2019,6,17,2021,6,16
201801,AC,1,BBS,VAXMXMFMRN,112,24,8,888,10M,,,0,N,N,2018,3,10,2020,2,10
201801,AC,1,BBS,VS100DUN,4,24,19,160,100M,,,0,Y,N,2019,9,22,2021,9,21
201801,AC,1,BBS,ES030DUN,178,24,4,150,30M,,,0,Y,N,2018,3,6,2020,2,6
201801,AC,1,BBS,VS030DUN,178,33,15,188,30M,,,0,Y,N,2018,8,22,2021,5,21
201801,AC,1,BBS,VS100FSR,177,36,11,445,100M,,,0,N,N,2017,12,29,2020,12,28
201801,AC,1,BBS,ES100DUN,31,35,-7,210,100M,,,0,Y,Y,2016,8,20,2019,7,19
201801,AC,1,BBS,VS100DUR,177,24,2,180,100M,,,0,Y,N,2018,4,26,2020,4,25
201801,AC,1,BBS,VA2M2MFM3X,177,24,8,527,BELOW 10M,,,0,N,N,2018,2,10,2020,1,10
201801,AC,1,BBS,VP2M2MFS1X,177,24,-130,1058,BELOW 10M,,,0,N,N,2007,4,18,2009,4,17
201801,AC,1,BBS,VS100DUSA,177,24,16,208,100M,,,0,Y,N,2019,1,6,2021,5,31
201801,AC,1,BBS,VS100FSR,177,24,-10,370,100M,,,0,N,Y,2017,3,28,2019,3,27
201801,AC,1,BBS,VS100DUN,10,24,-10,370,100M,,,0,N,Y,2017,7,4,2019,6,4
201801,AC,1,BBS,VS100DUR,176,24,18,208,100M,,,0,Y,N,2019,1,8,2021,7,31
201801,AC,1,BBS,VPXMXMDURN,177,24,-20,145,10M,,,0,N,Y,2016,5,30,2018,5,29
201801,AC,1,BBS,VS100DUR,176,24,16,181,100M,,,0,Y,N,2019,1,6,2021,5,31
201801,AC,1,BBS,ES100DUN,177,12,-9,248,100M,,,0,Y,Y,2018,9,5,2019,8,5
201801,AC,1,BBS,VS100DUN,177,24,21,183,100M,,,0,N,N,2019,11,24,2021,11,23
201801,AC,1,BBS,VS100DUR,177,24,13,358,100M,,,0,Y,N,2019,2,27,2021,2,26
201801,AC,1,BBS,VS100DUR,82,24,14,358,100M,,,0,Y,N,2019,3,30,2021,3,29
201801,AC,1,BBS,VPXMXMDURN,177,24,11,173,10M,,,0,Y,N,2019,1,15,2021,1,14
201801,AC,1,BBS,VS100DUR,177,,,659.61,100M,,,0,Y,N,,,,,,
201801,AC,1,BBS,VAXMXMFMRN,177,36,4,1330,10M,,,0,Y,N,2017,6,14,2020,6,13
201801,AC,1,BBS,VS030DUR,177,24,16,477,30M,,,0,N,N,2019,6,6,2021,5,6
201801,AC,1,BBS,VS030FSN,93,24,19,477,30M,,,0,N,N,2019,9,26,2021,9,25
201801,AC,1,BBS,PF100FSR,177,30,13,288,100M (FTTO),,,0,N,N,2018,9,15,2021,3,14
201801,AC,1,BBS,VS030DUN,177,24,11,178,30M,,,1,Y,N,2018,12,30,2020,12,29
201801,AC,1,BBS,VS100F6R,177,24,3,1900,100M,,,0,Y,N,2018,5,15,2020,5,14
201801,AC,1,BBS,VS100FSN,176,25,19,608,100M,,,0,Y,N,2019,8,26,2021,9,25
201801,AC,1,BBS,VS030DUR,47,24,1,608,30M,,,0,Y,N,2018,1,3,2020,2,29
201801,AC,1,BBS,VS100FSR,176,24,11,352,100M,,,0,N,N,2019,1,20,2021,1,19
201801,AC,1,BBS,PF100FSR,177,24,5,350,100M (FTTO),,,0,N,N,2018,7,22,2020,7,21
201801,AC,1,BBS,VA6M6MFMRN,177,24,-20,800,BELOW 10M,,,0,N,Y,2016,6,17,2018,6,16
